401	201
0	0
0.005	0
0.01	0
0.015	0
0.02	0
0.025	0
0.03	0
0.035	0
0.04	0
0.045	0
0.05	37.3674464
0.055	555.6221035
0.06	1681.564768
0.065	3410.707104
0.07	5736.15624
0.075	8648.642255
0.08	12136.55513
0.085	16185.99101
0.09	20780.80767
0.095	25902.68881
0.1	31531.21711
0.105	37643.95562
0.11	44216.53716
0.115	51222.76145
0.12	58634.69975
0.125	66422.8058
0.13	74556.03385
0.135	83001.96265
0.14	91726.92415
0.145	100696.1381
0.15	109873.8506
0.155	119223.4765
0.16	128707.7457
0.165	138288.8508
0.17	147928.5989
0.175	157588.563
0.18	167230.2359
0.185	176815.1829
0.19	186305.1955
0.195	195662.4438
0.2	204849.6272
0.205	213830.1227
0.21	222568.1315
0.215	231028.8213
0.22	239178.4654
0.225	246984.5767
0.23	254416.0381
0.235	261443.2253
0.24	268038.1261
0.245	274174.4511
0.25	279827.7392
0.255	284975.4547
0.26	289597.0774
0.265	293674.1841
0.27	297190.5222
0.275	300132.0745
0.28	302487.1153
0.285	304246.2565
0.29	305402.4859
0.295	305951.1942
0.3	305890.1941
0.305	305219.729
0.31	303942.4713
0.315	302063.5126
0.32	299590.3431
0.325	296532.8215
0.33	292903.1359
0.335	288715.7554
0.34	283987.3721
0.345	278736.8347
0.35	272985.0734
0.355	266755.0164
0.36	260071.4985
0.365	252961.1623
0.37	245452.3515
0.375	237574.9985
0.38	229360.5048
0.385	220841.6157
0.39	212052.2899
0.395	203027.5645
0.4	193803.4146
0.405	184416.6102
0.41	174904.57
0.415	165305.2118
0.42	155656.8013
0.425	145997.8002
0.43	136366.7118
0.435	126801.9286
0.44	117341.5786
0.445	108023.3735
0.45	98884.4584
0.455	89961.2638
0.46	81289.36
0.465	72903.31595
0.47	64836.5607
0.475	57121.25085
0.48	49788.14176
0.485	42866.46544
0.49	36383.8137
0.495	30366.02827
0.5	24837.09783
0.505	19819.06231
0.51	15331.92508
0.515	11393.57318
0.52	8019.70603
0.525	5223.772865
0.53	3016.919088
0.535	1407.941868
0.54	403.2550584
0.545	0
0.55	0
0.555	0
0.56	37.36719
0.565	555.62256
0.57	1681.56486
0.575	3410.7066
0.58	5736.15666
0.585	8648.64171
0.59	12136.55517
0.595	16185.99087
0.6	20780.80731
0.605	25902.68886
0.61	31531.21767
0.615	37643.95629
0.62	44216.53641
0.625	51222.76135
0.63	58634.6995
0.635	66422.8065
0.64	74556.034
0.645	83001.963
0.65	91726.92415
0.655	100696.1376
0.66	109873.8502
0.665	119223.4768
0.67	128707.7463
0.675	138288.8511
0.68	147928.5993
0.685	157588.5634
0.69	167230.2363
0.695	176815.1829
0.7	186305.1961
0.705	195662.4435
0.71	204849.6269
0.715	213830.1225
0.72	222568.1316
0.725	231028.8219
0.73	239178.4648
0.735	246984.5769
0.74	254416.0378
0.745	261443.2253
0.75	268038.1266
0.755	274174.4517
0.76	279827.739
0.765	284975.4546
0.77	289597.0781
0.775	293674.1839
0.78	297190.5217
0.785	300132.0752
0.79	302487.1155
0.795	304246.2559
0.8	305402.4861
0.805	305951.1946
0.81	305890.1935
0.815	305219.7291
0.82	303942.4713
0.825	302063.512
0.83	299590.3435
0.835	296532.8221
0.84	292903.1358
0.845	288715.7553
0.85	283987.3729
0.855	278736.8352
0.86	272985.0741
0.865	266755.0165
0.87	260071.4992
0.875	252961.1623
0.88	245452.3507
0.885	237574.9989
0.89	229360.5054
0.895	220841.6153
0.9	212052.2901
0.905	203027.5652
0.91	193803.414
0.915	184416.61
0.92	174904.5694
0.925	165305.2117
0.93	155656.8007
0.935	145997.8005
0.94	136366.7121
0.945	126801.9279
0.95	117341.5783
0.955	108023.3734
0.96	98884.4585
0.965	89961.26435
0.97	81289.36055
0.975	72903.3158
0.98	64836.56065
0.985	57121.25105
0.99	49788.14157
0.995	42866.46594
1	36383.8131
1.005	30366.02781
1.01	24837.09741
1.015	19819.06155
1.02	15331.92498
1.025	11393.5734
1.03	8019.70614
1.035	5223.77343
1.04	3016.91979
1.045	1407.94119
1.05	403.25445
1.055	0
1.06	0
1.065	37.36719
1.07	555.62256
1.075	1681.56486
1.08	3410.7066
1.085	5736.15666
1.09	8648.64171
1.095	12136.55517
1.1	16185.99087
1.105	20780.80731
1.11	25902.68886
1.115	31531.21767
1.12	37643.95629
1.125	44216.53641
1.13	51222.76135
1.135	58634.6995
1.14	66422.8065
1.145	74556.034
1.15	83001.963
1.155	91726.92415
1.16	100696.1376
1.165	109873.8502
1.17	119223.4768
1.175	128707.7463
1.18	138288.8511
1.185	147928.5993
1.19	157588.5634
1.195	167230.2363
1.2	176815.1829
1.205	186305.1961
1.21	195662.4435
1.215	204849.6269
1.22	213830.1225
1.225	222568.1316
1.23	231028.8219
1.235	239178.4648
1.24	246984.5769
1.245	254416.0378
1.25	261443.2253
1.255	268038.1266
1.26	274174.4517
1.265	279827.739
1.27	284975.4546
1.275	289597.0781
1.28	293674.1839
1.285	297190.5217
1.29	300132.0752
1.295	302487.1155
1.3	304246.2559
1.305	305402.4861
1.31	305951.1946
1.315	305890.1935
1.32	305219.7291
1.325	303942.4713
1.33	302063.512
1.335	299590.3435
1.34	296532.8221
1.345	292903.1358
1.35	288715.7553
1.355	283987.3729
1.36	278736.8352
1.365	272985.0741
1.37	266755.0165
1.375	260071.4992
1.38	252961.1623
1.385	245452.3507
1.39	237574.9989
1.395	229360.5054
1.4	220841.6153
1.405	212052.2901
1.41	203027.5652
1.415	193803.414
1.42	184416.61
1.425	174904.5694
1.43	165305.2117
1.435	155656.8007
1.44	145997.8005
1.445	136366.7121
1.45	126801.9279
1.455	117341.5783
1.46	108023.3734
1.465	98884.4585
1.47	89961.26435
1.475	81289.36055
1.48	72903.3158
1.485	64836.56065
1.49	57121.25105
1.495	49788.14157
1.5	42866.46594
1.505	36383.8131
1.51	30366.02781
1.515	24837.09741
1.52	19819.06155
1.525	15331.92498
1.53	11393.5734
1.535	8019.70614
1.54	5223.77343
1.545	3016.91979
1.55	1407.94119
1.555	403.25445
1.56	0
1.565	37.36719
1.57	555.62256
1.575	1681.56486
1.58	3410.7066
1.585	5736.15666
1.59	8648.64171
1.595	12136.55517
1.6	16185.99087
1.605	20780.80731
1.61	25902.68886
1.615	31531.21767
1.62	37643.95629
1.625	44216.53641
1.63	51222.76135
1.635	58634.6995
1.64	66422.8065
1.645	74556.034
1.65	83001.963
1.655	91726.92415
1.66	100696.1376
1.665	109873.8502
1.67	119223.4768
1.675	128707.7463
1.68	138288.8511
1.685	147928.5993
1.69	157588.5634
1.695	167230.2363
1.7	176815.1829
1.705	186305.1961
1.71	195662.4435
1.715	204849.6269
1.72	213830.1225
1.725	222568.1316
1.73	231028.8219
1.735	239178.4648
1.74	246984.5769
1.745	254416.0378
1.75	261443.2253
1.755	268038.1266
1.76	274174.4517
1.765	279827.739
1.77	284975.4546
1.775	289597.0781
1.78	293674.1839
1.785	297190.5217
1.79	300132.0752
1.795	302487.1155
1.8	304246.2559
1.805	305402.4861
1.81	305951.1946
1.815	305890.1935
1.82	305219.7291
1.825	303942.4713
1.83	302063.512
1.835	299590.3435
1.84	296532.8221
1.845	292903.1358
1.85	288715.7553
1.855	283987.3729
1.86	278736.8352
1.865	272985.0741
1.87	266755.0165
1.875	260071.4992
1.88	252961.1623
1.885	245452.3507
1.89	237574.9989
1.895	229360.5054
1.9	220841.6153
1.905	212052.2901
1.91	203027.5652
1.915	193803.414
1.92	184416.61
1.925	174904.5694
1.93	165305.2117
1.935	155656.8007
1.94	145997.8005
1.945	136366.7121
1.95	126801.9279
1.955	117341.5783
1.96	108023.3734
1.965	98884.4585
1.97	89961.26435
1.975	81289.36055
1.98	72903.3158
1.985	64836.56065
1.99	57121.25105
1.995	49788.14157
2	42866.46594
